Political Affiliation,tweet,Politician,Word Count,created_time
Republican,"Help #KeepTexasRed and build our majority in the senate... pitch in $5 here 👉 https://t.co/xxIj3hy7ZG

Our fundraising drive continues through July 4th but we have an important FEC quarterly fundraising deadline TOMORROW at midnight. 

Your donation NOW will make a huge impact! https://t.co/dq61IWHJCb",Ted Cruz,40.0,2019-06
Republican,We are going to defend freedom in the United States of America! https://t.co/5jfL250v4j #TXSen,Ted Cruz,23.0,2019-06
Republican,"This is the ideological diversity of 2020 Dems. There is no room for moderates at the Trump-crazed inn. Nope, ALL TEN support free taxpayer-funded healthcare for EVERY illegal immigrant in America. And w/ open borders (which Dems now embrace), millions more will come illegally. https://t.co/5wmWDyZ5Jw",Ted Cruz,40.0,2019-06
Republican,"Occasionally, facts matter. But not on 2020 Dem debate stage.... https://t.co/N31CTS7FuX",Ted Cruz,38.0,2019-06
Republican,True. https://t.co/7VqAB9SoX3,Ted Cruz,43.0,2019-06
Republican,"Under President Trump’s leadership, America is now the number one energy producer in the world.

Not only do Democrats want to roll that back, some of them want to end oil production in this country altogether.",Ted Cruz,34.0,2019-06
Republican,I urge Administrator Wheeler and the administration to stand with hardworking refinery workers across this country and continue enacting policies that promote greater energy independence: https://t.co/K4JsiiYj3o,Ted Cruz,50.0,2019-06
Republican,"""Buchanan’s call comes after Cruz told IJR in February that after proposing the El Chapo Act, he discussed it with Trump, who 'has said that he’s strongly supportive.’""
https://t.co/Xbnn3M34Fm #TXSen",Ted Cruz,24.0,2019-06
Republican,ICYMI | WBCK: I Love This Idea; Make The Iranian Government Pay https://t.co/6pFfe0q38H #TXSen,Ted Cruz,35.0,2019-06
Republican,ICYMI | The Blaze: VIDEO: Google rep squirms under intense questioning by Ted Cruz on anti-conservative ‘political bias’ https://t.co/B9UY3fmvpE #TXSen,Ted Cruz,37.0,2019-06
Republican,Take the survey 👉 https://t.co/6cc11qs1eQ,Ted Cruz,30.0,2019-06
Republican,ICYMI | Fox News: Cruz bill would use Iran sanctions cash to pay for downed US drone https://t.co/GFEIcjcxyK #TXSen,Ted Cruz,41.0,2019-06
Republican,"In Washington, there is a bipartisan problem of career politicians in both parties that go to Congress and stay there forever and ever and ever.

We need to stop it.

We need term limits.

Join the fight: https://t.co/IXsOCEhA4h",Ted Cruz,46.0,2019-06
Republican,ICYMI from @thetexannews: Senator Ted Cruz Holds Hearing on Congressional Term Limits https://t.co/0atpGGM6SC #TXSen,Ted Cruz,20.0,2019-06
Republican,The case for term limits is essentially the case for draining the swamp: https://t.co/6xuABnifUN #TXSen,Ted Cruz,23.0,2019-06
Republican,"Wow.  Leftist activists:  Cheering for #AbolishICE  How messed up is it that there are parades celebrating abolishing law enforcement?  I stand with ICE, and I stand with the brave men &amp; women who defend our Nation &amp; keep us safe. https://t.co/iMAPzfA0nw",Ted Cruz,45.0,2019-06
Republican,My prayers go out to all the great men and women at Philadelphia Energy Solutions. Very thankful no one was injured last night.,Ted Cruz,37.0,2019-06
Republican,Hold the vote on a clean resolution to #CondemnAntisemitism  in the House --&gt; https://t.co/pwsXznJfwY,Ted Cruz,22.0,2019-06
Republican,"Always take the high road, Claire.... https://t.co/2bLoOtI88e",Ted Cruz,37.0,2019-06
Republican,"Trivia Q: what do @SenMikeLee and Kim Kardashian have in common?  

.

.

.

.

A: They’ve both appeared on Keeping Up With the Kardashians! https://t.co/BkLJOcm8Ke",Ted Cruz,41.0,2019-06
Republican,"“Boycotts and other attacks on the livelihood of Jews have been part of antisemitism for centuries, and BDS is one of the latest manifestations.” https://t.co/I5JMd0kj4C #TXSen",Ted Cruz,50.0,2019-06
Republican,"""Sen. Cruz said that his own support for term limits has grown 'a thousand times more' after serving in the Senate."" https://t.co/Jt0ArMnE97 #TXSen",Ted Cruz,34.0,2019-06
Republican,"ICYMI: ""Senator Ted Cruz’s ongoing investigation into Yale Law School over its treatment of Christians and conservatives is a good thing for American education."" https://t.co/O5RWtfzOG8 #TXSen",Ted Cruz,41.0,2019-06
Republican,@DavidAFrench I can’t believe it took you this long,Ted Cruz,37.0,2019-06
Republican,"Enough is enough. 

The House of Representatives should hold a vote on a clean resolution to #CondemnAntisemitism!

Add your name HERE if you agree --&gt; https://t.co/pwsXznJfwY",Ted Cruz,47.0,2019-06
Republican,"As we commemorate the long-overdue announcement of emancipation made 154 years ago in Texas, let us together, in the words of James Weldon Johnson, ""lift every voice and sing"" in praise of the God-given freedoms we all cherish. #Juneteenth2019 https://t.co/Z9Q5M8U6kD",Ted Cruz,45.0,2019-06
Republican,"First Whataburger, now this?

Where does it end? https://t.co/keo54lEfFp",Ted Cruz,32.0,2019-06
Republican,ICYMI | Daily Wire: Ted Cruz Proposes Important Amendment To Finally End Iran’s Civil-Nuclear Waivers https://t.co/j8fp73ynhq #TXSen,Ted Cruz,22.0,2019-06
Republican,ICYMI | KTSA: Cruz Continues Push For Congressional Term Limits https://t.co/jR1q5uQCoy #TXSen,Ted Cruz,20.0,2019-06
Republican,This is crap. https://t.co/lM25IaBlIT,Ted Cruz,37.0,2019-06
Republican,"So you’re saying you’re going to spend a massive amount of money, attract fawning press &amp; Hollywood attention, and still lose to the Republican? https://t.co/RwAZZPhybN",Ted Cruz,39.0,2019-06
Republican,Is John Cusack one of the freshmen trio of Dem women?  I’m sensing a pattern.... https://t.co/NLAC4pFiZW,Ted Cruz,43.0,2019-06
Republican,https://t.co/lCrvesQlck https://t.co/onmgGr9jH5,Ted Cruz,38.0,2019-06
Republican,"Do big tech companies need to be more transparent? 

VOTE --&gt; https://t.co/wdo7oEHIVa",Ted Cruz,39.0,2019-06
Republican,The troubling conduct of social media companies continues. #EndBigTechCensorship https://t.co/X0by6UGbbD,Ted Cruz,39.0,2019-06
Republican,"To all of the dads out there, thank you for the guidance, the love, and the compassion you share with your children. Happy #FathersDay! https://t.co/mClrTdfTgv",Ted Cruz,26.0,2019-06
Republican,"For Father’s Day, took my Dad to see ⁦@GitRDoneLarry⁩  in concert at ⁦@RepublicCCBBQ⁩  Great fun, celebrating Dad. https://t.co/kZ0evsS8jw",Ted Cruz,30.0,2019-06
Republican,"Self-satire: long, convoluted article explaining that, yes, late-night comedians have become angry, shrill, Leftist partisans—and completely un-funny—but (of course) that’s all the fault of...Donald Trump.  https://t.co/YjjFcyZOuf",Ted Cruz,38.0,2019-06
Republican,Wow... https://t.co/QUowSaQgfN,Ted Cruz,39.0,2019-06
Republican,"🎶You're the emblem of the land I love...
The home of the free and the brave!🎶

Happy #FlagDay🇺🇸 https://t.co/nrpq8F963P",Ted Cruz,38.0,2019-06
Republican,"Want to #DrainTheSwamp? 

We need term limits!

Join the fight to make it happen --&gt; https://t.co/IXsOCEhA4h",Ted Cruz,30.0,2019-06
Republican,Thanks for all you do Konni. You’re awesome! https://t.co/XKEdqrHZha,Ted Cruz,8.0,2019-06
Republican,Funny that.... https://t.co/d1d1NLUB6y,Ted Cruz,25.0,2019-06
Republican,https://t.co/6QFj2tORKP https://t.co/Q2owGBdAx8,Ted Cruz,36.0,2019-06
Republican,@chiproytx https://t.co/UftbsbIEjW,Ted Cruz,38.0,2019-06
Republican,"I agree. Perhaps, in addition to the legislation we are already working on together to ban Members of Congress from becoming lobbyists, we can team up here as well. A simple, clean bill making birth control available over the counter. Interested? https://t.co/7kh3kqxN1w",Ted Cruz,39.0,2019-06
Republican,Kids.  Texas.  Liberty.  Lemonade. All kinds of awesome. 🍋🍋🇺🇸🇺🇸👍👍 https://t.co/dBtM5wDJtc,Ted Cruz,38.0,2019-06
Republican,@viaCristiano @AOC @ewarren @RepMattGaetz buy a lottery ticket,Ted Cruz,52.0,2019-06
Republican,"So I’m 48. Chuck Norris, James Caan &amp; Mike Ditka are all 79...so I’m gonna pass on this one. https://t.co/rudM07CG1S",Ted Cruz,52.0,2019-06
Republican,"Want to #DrainTheSwamp? 

A LIFETIME BAN on former Members of Congress becoming lobbyists is a great start. 

Join the fight --&gt; https://t.co/MM3WmMqgeP",Ted Cruz,25.0,2019-06
Republican,Thx! https://t.co/EMnHteHYtU,Ted Cruz,42.0,2019-06
Republican,"My pastor, @GreggMatte, just released a new book
“Difference Makers: How To Live A Life of Impact &amp; Purpose”.  It’s a great summer read. https://t.co/RFITK8d0mr",Ted Cruz,34.0,2019-06
Republican,"Really, Brian?? You can’t think of any other similarities btwn them? And differences w/ Scalise? Twitter only does this in one DIRECTION. In fact, let’s try this experiment: take a pic of Twitter’s recs to you (a Dem senator) RIGHT NOW.  I’ll give $100 if it recs even 2 of 5 Rs. https://t.co/1SnQnB6Nlp",Ted Cruz,46.0,2019-06
Republican,"Is it just me or is there something REALLY wrong with Twitter’s algorithms?  Because I follow Steve Scalise and several other GOP members of Congress, I get recommended tweets from Ted Deutch ... Sheldon Whitehouse ... Steve Cohen ... Chuck Schumer ... and Chris Murphy? 🧐 https://t.co/71TWk0PklB",Ted Cruz,44.0,2019-06
Republican,"Why must Libs be sour &amp; humorless? Dems have shot relentlessly at Barr (rubber bullets &amp; blanks, to be sure) since his 1st day. Barr makes the droll observation that his arrival felt “like jumping into Sainte-Mère-Église on June 5.” And Dems stamp their feet, ”that’s NOT FUNNY!” https://t.co/tAUFqJQblj",Ted Cruz,33.0,2019-06
Republican,Funny.  The joy of kids. https://t.co/FmE52RcNSH,Ted Cruz,17.0,2019-06
Republican,"“Journalists” should know this. As Benjamin Franklin observed, “Whoever would overthrow the liberty of a nation must begin by subduing the freeness of speech.” #FreeSpeech https://t.co/KgIkcG9OXq",Ted Cruz,38.0,2019-06
Republican,"Sigh. This individual claims to be a “journalist.” Then he throws a fit &amp; demands that YouTube CENSOR views he doesn’t like.  Here’s a crazy idea: if you don’t like what @scrowder says, ARGUE AGAINST HIM. Make your case in what John Stuart Mill called the “marketplace of ideas.” https://t.co/uzhMqz3lv5",Ted Cruz,47.0,2019-06
Republican,More than a little amusing:  NYT Leftist editorial writer — who has a long &amp; ugly history of sending racist tweets https://t.co/7sh2INRhDq — comes out in favor of YouTube censoring conservative speech she disagrees with. #GlassHouses https://t.co/pErmTHCrX8,Ted Cruz,44.0,2019-06
Republican,@LoganDobson @MrJoshPerry https://t.co/cLrjD3u2KE,Ted Cruz,24.0,2019-06
Republican,"In 1980s, Bernie Sanders effusively praised Fidel Castro &amp; Soviet Union. My family was imprisoned &amp; tortured in communist Cuba—my Tia Sonia endured unspeakable abuse from Castro’s thugs. Why is apologizing for communist tyranny now mainstream in Dem Party? https://t.co/IyV9h7Kpcn",Ted Cruz,43.0,2019-06
Republican,Very sad — our prayers are with our brave cadets and their grieving families. We are grateful for their service &amp; sacrifice.  https://t.co/BQuVvlgZq1,Ted Cruz,38.0,2019-06
Republican,"We have been given the precious gift of freedom, paid with the blood of grandfathers, grandmothers, fathers, mothers, brothers, and sisters.

Cherish it. Champion it. For we, as Americans, are called to shine the light of liberty for all the world to see. #DDay75thAnniversary https://t.co/Gu4KK08AHL",Ted Cruz,51.0,2019-06
Republican,"This is nuts. YouTube needs to explain why @scrowder is banned, but @iamsambee (“Ivanka is a feckless c***.”) &amp; @JimCarrey (“look at my pretty picture of Gov. Kay Ivey being murdered in the womb”) aren’t.  No coherent standard explains it. Here’s an idea: DON’T BLACKLIST ANYBODY. https://t.co/F6ez8XHzXS",Ted Cruz,43.0,2019-06
Republican,This is ridiculous. YouTube is not the Star Chamber — stop playing God &amp; silencing those voices you disagree with. This will not end well.  #LouderWithCrowder https://t.co/x8G4pm4gS3,Ted Cruz,43.0,2019-06
Republican,Awesome!  But kinda seems to unfairly single out Elizabeth Warren.... https://t.co/vjptnBbxfk,Ted Cruz,24.0,2019-06
Republican,He was delicious! https://t.co/kJXjSdFfWG,Ted Cruz,43.0,2019-06
Republican,I was proud to stand with @RandPaul and support his Pennies Plan to finally rein in federal spending. Our debt continues to grow &amp; too many politicians in Washington (in both parties) are sadly unwilling to do anything to shrink the Leviathan. https://t.co/XoPRyvewBi,Ted Cruz,42.0,2019-06
Republican,"Do you think Big Tech companies need to be more transparent? 

Take the survey --&gt; https://t.co/OTxVcEwMjK https://t.co/7QH7c73EKK",Ted Cruz,19.0,2019-06
Republican,@OckhamsLogic @GovAbbott @heckyessica https://t.co/YF9nKjQtzO,Ted Cruz,41.0,2019-06
Republican,Please stop confusing Dems with facts.... https://t.co/8CJzLHw7s9,Ted Cruz,20.0,2019-06
Republican,"Time is running out!

Click here before MIDNIGHT TONIGHT for a chance to join me for dinner in Houston 👉 https://t.co/6b4v8aRird https://t.co/J9DOqP8fmc",Ted Cruz,22.0,2019-06
Republican,"This afternoon, Caroline &amp; Heidi baked...an emoji cake! https://t.co/r89oN0QN5T",Ted Cruz,24.0,2019-05
Republican,Agree. I’m a NO.  And POTUS should withdraw this nomination. https://t.co/Z0IAM40zNy,Ted Cruz,21.0,2019-05
Republican,This is compelling. I’m a NO.  And POTUS should withdraw this nomination. https://t.co/LsNyuMv4Go,Ted Cruz,44.0,2019-05
Republican,.⁦@HawleyMO⁩ is right. The nominee didn’t just represent a client; at his confirmation he affirmatively declared “there is no distinction” btwn Catholic teachings and KKK bigotry.  I’m a NO.  And POTUS should withdraw the nomination. https://t.co/Y9j3iKdEmm,Ted Cruz,38.0,2019-05
Republican,Wow: 8 co-champions (including 3 Texans) were crowned last night after leaving the National Spelling Bee at a loss for words! Truly incredible! https://t.co/4sC3QCHAHM,Ted Cruz,39.0,2019-05
Republican,"You, me, and BBQ in Houston, Texas! 

Enter before midnight TONIGHT for your chance to join me for dinner in Houston 👉 https://t.co/6b4v8aRird https://t.co/utUKMU54eR",Ted Cruz,38.0,2019-05
Republican,https://t.co/FfzITNUpvO,Ted Cruz,44.0,2019-05
Republican,You’re on. https://t.co/S3TBfNeO3Q,Ted Cruz,46.0,2019-05
Republican,"Here’s something I don’t say often:  on this point, I AGREE with @AOC  Indeed, I have long called for a LIFETIME BAN on former Members of Congress becoming lobbyists. The Swamp would hate it, but perhaps a chance for some bipartisan cooperation? https://t.co/jPW0xkH2Yy",Ted Cruz,38.0,2019-05
Republican,"You, me, and BBQ in Houston, Texas! 

Click HERE for a chance to join me for dinner in Houston 👉 https://t.co/6b4v8aRird https://t.co/yy5fGNzWEv",Ted Cruz,18.0,2019-05
Republican,Nothing to see here. Move along.... https://t.co/SM9mQD56xe,Ted Cruz,27.0,2019-05
Republican,Powerful &amp; inspirational. https://t.co/FmoC1mnxYm,Ted Cruz,21.0,2019-05
Republican,"Cruz’s Student Empowerment Act would build on those good reforms by allowing the money saved to go toward home schooling, apprenticeships, student loan expenses, and education support for students with disabilities: https://t.co/8lOM8AgVPW",Ted Cruz,32.0,2019-05
Republican,"In 2017, college savings plans, or “529s,” were modified to allow parents to use money in those accounts for K-12 expenses: https://t.co/8lOM8AgVPW",Ted Cruz,41.0,2019-05
Republican,Best picture ever.... https://t.co/7eFEWTW7LH,Ted Cruz,40.0,2019-05
Republican,"As the son of a Cuban immigrant whose Dad came to get a math degree &amp; become a computer programmer, I’m troubled that Dems seem to believe Hispanic immigrants can’t qualify for skills-based legal immigration. Bringing in more scientists, engineers &amp; doctors is good for US jobs. https://t.co/iugniZgJtL",Ted Cruz,30.0,2019-05
Republican,"As the plane touched down at Tyler Pounds Regional Airport, there was a final water cannon salute. And as the veterans walked inside, a hero’s welcome was waiting. https://t.co/nn8ldyFIER",Ted Cruz,34.0,2019-05
Republican,Hundreds gather in Williamson County to pay respect to fallen soldiers: https://t.co/OgOrMRZTZ0,Ted Cruz,44.0,2019-05
Republican,"Heidi and me with Pastor Gregg and Kelly and Gold Star Dad Arthur and Linda Craig. 

A true blessing to be with heroes. https://t.co/K20o4BxgvZ",Ted Cruz,35.0,2019-05
Republican,"Powerful story my pastor told yesterday of Pastor and Gold Star Dad Arthur Craig &amp; his heroic son SSG Brian T. Craig.

We are deeply grateful for his sacrifice, and to Brian and everyone who has given the last full measure for our Nation, we say Thank You! https://t.co/uEoTQ0m3Y4",Ted Cruz,13.0,2019-05
Republican,@KayQuirk1 @SenTedCruz @heidiscruz Thanks so much!,Ted Cruz,44.0,2019-05
Republican,This weekend all across Texas and our great nation we unite as Americans to pay tribute to those who gave their lives while serving our country. #MemorialDayWeekend https://t.co/L4TGpDCGmZ,Ted Cruz,34.0,2019-05
Republican,"Our Grassroots Briefing kicks off in just a few minutes.

Dial in NOW --&gt; (866) 757-0718 https://t.co/dnMWYgKHjt",Ted Cruz,39.0,2019-05
Republican,"And I'll admit, ""space pirates"" make for funny soundbites and great visuals, but protecting our assets in space is no laughing matter. We're facing potential threats from nations like China that we must be able to counter: https://t.co/Ib80eek7Jz",Ted Cruz,33.0,2019-05
Republican,"Really funny! Gotta say thank you to @JimmyKimmel for fulfilling my lifelong dream of being in a sci-fi space movie. Admiral Kirk, Admiral Cruz...I’ll take it! https://t.co/lO4QJHt51e",Ted Cruz,38.0,2019-05
Republican,"Tonight. 6:30pm CT. I hope you'll join us!

RSVP HERE --&gt; https://t.co/h6NlHut7Qh https://t.co/YyZKikj18z",Ted Cruz,51.0,2019-05
Republican,God bless Texas! https://t.co/wBc0Cq2u8d,Ted Cruz,30.0,2019-05
Republican,"ICYMI from @dcexaminer: Sen. Ted Cruz, R-Texas, has stepped up his investigation into Yale Law School over what he says are the school’s discriminatory actions against students with ""traditional Christian views."" https://t.co/EZt9tLlcxZ",Ted Cruz,32.0,2019-05
Republican,"This aggression will not stand, man. https://t.co/amrO5lCmUW",Ted Cruz,36.0,2019-05
Republican,"This is not OK. Today’s Left: vicious, angry &amp; consumed by hate. Instead of insults &amp; dehumanizing rage, we should return to civility.  I disagree w/ Carrey’s politics, but believe we should respect his humanity nonetheless. I wish he could reciprocate. #LoveIsStrongerThanHate https://t.co/vKVGZzou1q",Ted Cruz,35.0,2019-05
Republican,Thank you to the brave men and women who serve to defend our freedom! #ArmedForcesDay https://t.co/Ob4d7ehfp1,Ted Cruz,22.0,2019-05
Republican,"What a weekend!  Heidi, Caroline &amp; I are driving back from my cousin Audrey Sol’s @Baylor graduation, stopped at ⁦@bucees⁩ &amp; ran into @storybook_sings Disney princesses who bring joy across Texas. #CantMakeItUp https://t.co/RLxZbs6U6n",Ted Cruz,44.0,2019-05
Republican,Celebrating my cousin Audrey Sol’s graduation today from ⁦@Baylor⁩ along with her proud Mom Bibi. Congrats!! 👩‍🎓 👩‍🎓 https://t.co/bljeiCXeMq,Ted Cruz,44.0,2019-05
Republican,Wow.  “Now over 500 workers.... It’s been amazing just to see the fruit and to see all these people’s lives change for the better.”  #TruthIsPowerful https://t.co/oX9FjPLXWx,Ted Cruz,28.0,2019-05
Republican,The Export-Import Bank and the Essence of Socialism | National Review https://t.co/59BoG5RXdz,Ted Cruz,36.0,2019-05
Republican,@chrislhayes May Space Pirates devour your liver.  🏴‍☠️ 🏴‍☠️,Ted Cruz,46.0,2019-05
Republican,"Heidi &amp; I had dinner w/ ⁦@jairbolsonaro⁩ in TX, after DeBlasio disinvited him from NYC. After years of tension btwn leaders in Brazil &amp; US, it’s good for Western Hemisphere to have Brazilian President who wants to be strong ally to America. We extend the hand of friendship. https://t.co/vwjwdgcYI6",Ted Cruz,44.0,2019-05
Republican,"Hey @jack how come Twitter’s “moment” quotes all the snarky leftists making fun of my comments, but doesn’t include my tweets in response explaining the real point that NATIONS like China have already developed &amp; tested weapons to destroy satellites?  https://t.co/dwkM5ndXj3",Ted Cruz,43.0,2019-05
Republican,".@chucktodd You know how to report honestly, and this isn’t it. Next time, include actual facts, not just amusing movie clips.... https://t.co/5BiBsHzwIY",Ted Cruz,45.0,2019-05
Republican,"Sure, a frigate w/ skull &amp; crossbones in space is unlikely anytime soon, but what MSNBC conveniently omits is the threat of piracy, espionage &amp; violence from rogue &amp; rival NATIONS is very real.  Indeed, China has already developed &amp; tested weapons to destroy satellites in space. https://t.co/fVUZUeWVLj",Ted Cruz,52.0,2019-05
Republican,"Sure, a frigate w/ skull &amp; crossbones in space is unlikely anytime soon, but what Yahoo conveniently omits is the threat of piracy, espionage &amp; violence from rogue &amp; rival NATIONS is very real.  Indeed, China has already developed &amp; tested weapons to destroy satellites in space. https://t.co/0LO6lKPR48",Ted Cruz,39.0,2019-05
Republican,Harvard is making a mistake here. I’m no fan of Harvey Weinstein—the conduct he’s accused of is reprehensible—but our criminal justice system ensures that everybody is entitled to counsel. Harvard shouldn’t punish a professor bc he represented a client. https://t.co/CH1znrnSLr,Ted Cruz,25.0,2019-05
Republican,"The Senate is continuing to deliver on its promise to the American people to confirm principled, constitutionalist judges, and I have no doubt Texans in the Eastern District will be well-served by Michael's professionalism and commitment to the rule of law https://t.co/VPP1dm4lHb",Ted Cruz,20.0,2019-05
Republican,It’s amazing the defense you face...when you have gulags. https://t.co/49Fq5JmEcf,Ted Cruz,47.0,2019-05
Republican,"Rest In Peace, Tim Conway. https://t.co/8CWPN46ha2",Ted Cruz,42.0,2019-05
Republican,"I have long fought for the US to recognize Jerusalem as the rightful capital of Israel and move its embassy there and am grateful for @realDonaldTrump's leadership in making this historic move.

It was a true honor to witness the historic event in person one year ago.",Ted Cruz,47.0,2019-05
Republican,"Today we celebrate the one-year anniversary of the United States signaling to the world that #Jerusalem is the eternal and undivided capital of #Israel with the opening of our #US Embassy in Jerusalem.
https://t.co/4MLpkbl2fI",Ted Cruz,35.0,2019-05
Republican,"Steny, aside from her troubling rhetoric, do you agree with her Holocaust revisionism?  Her argument is FALSE—the Palestinian leadership was openly pro-Nazi. If Dems disagree with @RashidaTlaib ahistorical attempt to delegitimize Israel, you should say so. https://t.co/Ej7la1757E https://t.co/J3VN18W5FO",Ted Cruz,35.0,2019-05
Republican,"2/2 “...in Palestinian circles to this day, met with Hitler &amp; visited German troops. According to the German transcript...the mufti said: ‘An appeal by the Mufti to the Arab countries . . . would produce a great number of volunteers eager to fight.’” https://t.co/i6Nwnfb2jG",Ted Cruz,26.0,2019-05
Republican,"The Holocaust revisionism of ⁦@RashidaTlaib⁩ is simply FALSE. This article gives the real history. Key excerpt: “The Arab leadership was also openly pro-Nazi. Haj Amin al-Husseini, the mufti of Jerusalem and a respected figure...” 1/2 https://t.co/i6Nwnfb2jG",Ted Cruz,50.0,2019-05
Republican,"Ben, OF COURSE it is objective journalism to “report” that left-wing Democrats (Warren, Bernie, AOC) are the “kindest, warmest, bravest, most wonderful human beings I’ve ever known in my life.”  #JustTheFacts  https://t.co/K6xCoYXQpP https://t.co/dQuwSDUchb",Ted Cruz,49.0,2019-05
Republican,Great read. And great example of federalism and protecting economic liberty! https://t.co/n5fzO2h0zH,Ted Cruz,30.0,2019-05
Republican,To all the moms across Texas and America: thank you and we love you! #HappyMothersDay https://t.co/ryEaxPsBc1,Ted Cruz,21.0,2019-05
Republican,"Ok, since D talking points change with the weather, y’all’s current position is that “the FBI” made the decision?  So it would be different if Lynch signed off?  Brennan?  Biden?  Obama?  Or do you not care which political operatives may have ordered the surveillance of the GOP? https://t.co/nsxfSzGXWY",Ted Cruz,43.0,2019-05
Republican,"Irony much?  Consider this exact tweet, with “Trump” replacing “Biden.”  That describes the exact state of affairs w/ the Obama Admin launching investigations on Trump. Did you ask these Qs then?  Have you since?  Why not? #LawEnforcementShouldntBePoliticized https://t.co/R0ZZTVaacL",Ted Cruz,24.0,2019-05
Republican,"Congrats, Audrey! https://t.co/cjiivZtYCh",Ted Cruz,55.0,2019-05
Republican,A brief moment of sanity.  Cal-Poly showing more reasonableness &amp; tolerance than San Antonio City Council.... https://t.co/gEu7EanFkC,Ted Cruz,20.0,2019-05
Republican,"Gosh, it’s almost like the media is rooting for a specific side.... https://t.co/sBenLwJ0Pl",Ted Cruz,48.0,2019-05
Republican,"I hope EVERYONE will join me today in supporting @jdanbishop with all we’ve got, so he can move on next Tuesday and win this key race in September: https://t.co/IUlqg7aiAW  #nc09 #ncpol https://t.co/mfcdOEz9d4",Ted Cruz,49.0,2019-05
Republican,"The Russia investigation is over. After 2 years of Dem &amp; media hysteria, after millions of dollars, after 2800 subpoenas, the Mueller Report found NO collusion. There’s no need for another subpoena for @DonaldJTrumpJr It’s time to move on &amp; focus on issues Americans care about.",Ted Cruz,42.0,2019-05
Republican,@PJMedia_com We left behind a parting gift https://t.co/3lq8mkEwby,Ted Cruz,40.0,2019-05
Republican,Troubling:  Religious Bigotry on Display at Mississippi's Flagship University?  https://t.co/jBs2L4ZdkS,Ted Cruz,39.0,2019-05
Republican,@BenSasse Repossessing our @DrPepper fridge after Ben Sasse absconded with it... https://t.co/WNKeBauzjF,Ted Cruz,43.0,2019-05
Republican,"The United States stands with our Israeli allies, who are exercising their absolute right to self-defense in response to the hundreds of rockets and missiles being fired at Israeli homes, schools, hospitals, and other civilian infrastructure: https://t.co/cG4I1EOyHc",Ted Cruz,41.0,2019-05
Republican,"The beard stays, but there’s a brisket on the line if you’ll wager burnt ends. https://t.co/n4Dh4dY7S8",Ted Cruz,38.0,2019-05
Republican,Every child deserves access to an excellent education! Thank you to our teachers for helping to unlock unlimited opportunity for future generations of Texans and Americans! #TeacherAppreciationDay https://t.co/20TOjdqlUR,Ted Cruz,43.0,2019-05
Republican,"Hateful, angry Dem state rep videoed himself offering a $100 bounty for the identities of three teenage girls praying outside Planned Parenthood. These young girls showed more maturity than this self-described “College Football Captain.”  Will Dem Party condemns this abuse? https://t.co/updd6BLue7",Ted Cruz,43.0,2019-05
Republican,"This weekend, Hamas &amp; Palestinian Islamic Jihad have fired over 700 rockets. They have used innocent Palestinians as human shields—a war crime—and they’ve deliberately targeted Israeli civilians. Yet, in the view of these House Dems, these terrorist attacks are...Israel’s fault? https://t.co/ZBWTHGyTJK",Ted Cruz,29.0,2019-05
Republican,"Wow. An elected Dem state rep, a “College Football Captain,” videos himself (presumably he’s proud of this behavior) harassing, insulting &amp; haranguing an elderly lady who quietly prays for him. In what universe are elected officials supposed to treat their constituents like this? https://t.co/f5ysJtE0xG",Ted Cruz,48.0,2019-05
Republican,Movie blunders:  Daenerys’ Starbucks cup. Because even the Mother of Dragons needs a good cup o’ Joe. https://t.co/4y4jAeSFp2,Ted Cruz,40.0,2019-05
Republican,"""Billions of dollars we could seize and why not redirect that to building the wall?” https://t.co/zXAGBQ0cDm

Build the wall and make El Chapo pay for it —&gt; https://t.co/6tSVRFw0eQ",Ted Cruz,41.0,2019-05
Republican,"This is the mind of today’s far Left.  NO, we shouldn’t ban @JimCarrey despite his angry politics.  NOR should we ban @RealJamesWoods  Instead of the Leftist cri de coeur “BAN THEM ALL,” we should do what my original tweet said:  “let everybody speak and the People decide.” https://t.co/YOeOIaOgTI",Ted Cruz,38.0,2019-05
Republican,"Last night, Adam Sandler sang a beautiful (if slightly off color) tribute to Chris Farley. Farley brought laughter to millions — from SNL classics to Tommy Boy. He died far too young. #RIP https://t.co/odowVdygaj",Ted Cruz,41.0,2019-05
Republican,"Catherine &amp; I went to ⁦@HoustonRockets⁩ / Golden State playoff game tonight. Just the two of us.  Perfect Daddy-daughter evening, with a dramatic overtime WIN.  Go Rockets!! #RunAsOne https://t.co/9kSBn7o0LV",Ted Cruz,42.0,2019-05
Republican,"How is it that @RealJamesWoods is currently being banned on Twitter, but @JimCarrey is not?  It’s certainly not any standard based on “hate.”  Carrey’s latest Twitter “art” shows Bill Barr drowning in a sea of vomit. @Jack - how ‘bout we let everybody speak and the People decide?",Ted Cruz,45.0,2019-05
Republican,"Dan, for many of your Leftie commentators, the answer is ALWAYS the Democrat should win, regardless of the actual votes. If only there were an authoritative legal document, proposed and ratified by We the People (voting state by state) that answered this Q.... https://t.co/rQ2vhgU37d",Ted Cruz,40.0,2019-05
Republican,Very good questions. https://t.co/ROzodFXXz1,Ted Cruz,46.0,2019-05
